gene_symbol,baseMean,log2FoldChange,padj
gene_9922,6.17989712855416,0.492548390371786,0.999999934649925
gene_9923,4.64451906614554,0.444962075320559,0.999999934649925
gene_9924,-3.25863601252829,0.488606454578453,0.999999934649925
gene_9925,3.48893763483786,0.408510621358741,0.999999934649925
gene_9926,3.24764189714399,-0.419042609363127,0.999999934649925
gene_9927,-1.10551172595423,-0.266480514695121,0.999999934649925
gene_9928,2.62887724666195,0.318398340072998,0.999999934649925
gene_9929,1.52050017400022,0.258569287788833,0.999999934649925
gene_9930,-1.32559225065978,0.245611378969928,0.999999934649925
gene_9931,2.29172926284381,0.245729543817151,0.999999934649925
gene_9932,5.99445475186474,-0.396547026705625,0.999999934649925
gene_9933,1.6487321491532,-0.274182414511843,0.999999934649925
gene_9934,-2.32912180476749,-0.356814311716513,0.999999934649925
gene_9935,7.06363525432136,-0.479679032538516,0.999999934649925
gene_9936,3.41806234128596,0.439674346512937,0.999999934649925
gene_9937,4.86382955395911,0.409079026848801,0.999999934649925
gene_9938,6.54027822831055,-0.445496846574138,0.999999934649925
gene_9939,6.19861364546674,0.457403835782492,0.999999934649925
gene_9940,-0.225268777966091,-0.311002930668318,0.999999934649925
gene_9941,4.55572273278904,-0.45350544864089,0.999999934649925
gene_9942,7.36945992238936,-0.503203653687012,0.999999934649925
gene_9943,1.38504576081927,-0.441433370231443,0.999999934649925
gene_9944,3.86895864704315,0.434201401495558,0.999999934649925
gene_9945,-0.166436854600603,-0.244126367689174,0.999999934649925
gene_9946,4.6970443897612,-0.490420323734708,0.999999934649925
gene_9947,6.54294711279629,-0.49113953816777,0.999999934649925
gene_9948,1.9067036766968,0.339728576309637,0.999999934649925
gene_9949,3.01004201068859,-0.414771880789356,0.999999934649925
gene_9950,3.3145133179081,0.402142228872126,0.999999934649925
gene_9951,5.89478832831861,0.485660051950711,0.999999934649925
gene_9952,1.62957490020411,-0.245822565282872,0.999999934649925
gene_9953,2.52182389000459,-0.392790894216317,0.999999934649925
gene_9954,-0.641062005087198,-0.263739447659853,0.999999934649925
gene_9955,4.56355872933017,-0.360524780979176,0.999999934649925
gene_9956,-0.94658208835813,-0.263395854067899,0.999999934649925
gene_9957,0.885213002008894,0.339078030477299,0.999999934649925
gene_9958,7.75901659359893,-0.496923762732977,0.999999934649925
gene_9959,6.09005272332068,0.479908302840554,0.999999934649925
gene_9960,-0.198655047015567,-0.246649127613516,0.999999934649925
gene_9961,2.01441977971681,0.360200395456561,0.999999934649925
gene_9962,6.43326850255361,-0.481524015259716,0.999999934649925
gene_9963,5.02356817507399,0.347647264834873,0.999999934649925
gene_9964,4.43652231412054,0.249225349931987,0.999999934649925
gene_9965,0.32924628491439,-0.268947206183884,0.999999934649925
gene_9966,-2.31464121578943,-0.305503748741237,0.999999934649925
gene_9967,4.91810352823154,0.490758418340398,0.999999934649925
gene_9968,4.41778581133039,-0.491127565541795,0.999999934649925
gene_9969,-1.52331832124292,-0.248359732071102,0.999999934649925
gene_9970,3.98363209565207,-0.453548408242651,0.999999934649925
gene_9971,-0.636434293734726,0.262738667069414,0.999999934649925
gene_9972,3.89345109737058,0.242002769247119,0.999999934649925
gene_9973,3.79184785424044,-0.437671932090176,0.999999934649925
gene_9974,3.67792743787581,0.314943187097545,0.999999934649925
gene_9975,-0.720193778708161,-0.262954008951258,0.999999934649925
gene_9976,1.41313467701203,0.337130645209858,0.999999934649925
gene_9977,-1.35624746822947,-0.294153152493468,0.999999934649925
gene_9978,4.54466530126608,0.448824758318394,0.999999934649925
gene_9979,2.67358938610119,0.366187587955654,0.999999934649925
gene_9980,4.90866784732209,0.415393700315786,0.999999934649925
gene_9981,-1.61820316849262,-0.253747012804589,0.999999934649925
gene_9982,1.43324365017803,0.289496868167599,0.999999934649925
gene_9983,0.702169253316804,-0.240567239629674,0.999999934649925
gene_9984,0.438239247321783,0.240128273193187,0.999999934649925
gene_9985,1.7941994208002,-0.282375301039148,0.999999934649925
gene_9986,2.53859113705088,-0.279463172825781,0.999999934649925
gene_9987,1.77867951849527,0.35736616170923,0.999999934649925
gene_9988,4.62076557067706,-0.461910322941334,0.999999934649925
gene_9989,0.228694072057642,0.256465506831652,0.999999934649925
gene_9990,4.03358558171369,-0.3934755202415,0.999999934649925
gene_9991,0.926643122393395,-0.309154010569698,0.999999934649925
gene_9992,-0.474443944036329,0.27748282173481,0.999999934649925
gene_9993,3.96708598592239,0.420876679565895,0.999999934649925
gene_9994,1.48636945654573,0.261790190317116,0.999999934649925
gene_9995,3.86473102518405,-0.455790331795624,0.999999934649925
gene_9996,0.831771994281924,-0.238220488378953,0.999999934649925
gene_9997,6.13441661858599,0.475846322440542,0.999999934649925
gene_9998,7.51390665151656,0.458704772626845,0.999999934649925
gene_9999,4.87234076509638,0.445217814377924,0.999999934649925
gene_10000,3.51647255739914,-0.239339247947649,0.999999934649925
gene_10001,5.6380777716274,0.464771174660923,0.999999934649925
gene_10002,2.29759738444563,0.317217427405869,0.999999934649925
gene_10003,2.94048098554552,0.429626065643228,0.999999934649925
gene_10004,3.47191456246917,-0.438559594501909,0.999999934649925
gene_10005,-2.71374967784359,-0.302218045384694,0.999999934649925
gene_10006,3.40976219266581,0.442803099204578,0.999999934649925
gene_10007,8.55928649635636,0.464226139401991,0.999999934649925
gene_10008,6.8695593454428,0.438138711082916,0.999999934649925
gene_10009,3.16229394734565,-0.388860342503966,0.999999934649925
gene_10010,-0.269020121977351,0.241788047798472,0.999999934649925
gene_10011,2.74541012209162,0.375804669647793,0.999999934649925
gene_10012,5.83478339644365,-0.496202355011322,0.999999934649925
gene_10013,-1.4028868899548,-0.246426526417606,0.999999934649925
gene_10014,-3.37207993543004,-0.356814311716513,0.999999934649925
gene_10015,7.16762025511653,0.473814822442294,0.999999934649925
gene_10016,4.3206152221232,0.409765295570153,0.999999934649925
gene_10017,0.19118818533738,-0.237973285832026,0.999999934649925
gene_10018,3.75723571188447,-0.329756449841137,0.999999934649925
gene_10019,3.457119146164,0.28860570303988,0.999999934649925
gene_10020,4.73012419482058,0.300222520145595,0.999999934649925
gene_10021,2.1541129851416,0.368942588476253,0.999999934649925
gene_10022,3.66230089446937,0.415863122839139,0.999999934649925
gene_10023,4.20662282967662,-0.234971212272603,0.999999934649925
gene_10024,1.7752438858154,-0.335771298434419,0.999999934649925
gene_10025,-0.332089716579814,0.274020420152203,0.999999934649925
gene_10026,3.15011689207872,0.445025176726914,0.999999934649925
gene_10027,7.16246135754497,0.473425051674019,0.999999934649925
gene_10028,5.02047274453843,-0.473188832972403,0.999999934649925
gene_10029,5.52871887663368,0.491279670460218,0.999999934649925
gene_10030,-2.21889695681086,-0.270388891439996,0.999999934649925
gene_10031,-2.35488887946441,-0.255442976220546,0.999999934649925
gene_10032,0.100573007071174,-0.375741010203199,0.999999934649925
gene_10033,5.61038886880919,0.476266531052686,0.999999934649925
gene_10034,4.53531128957371,-0.456496799044493,0.999999934649925
gene_10035,4.98046892426212,-0.485390117161935,0.999999934649925
gene_10036,4.22014377153904,-0.436366968163528,0.999999934649925
gene_10037,1.8468613805497,-0.299135001570731,0.999999934649925
gene_10038,3.99052353104066,0.414896367673844,0.999999934649925
gene_10039,3.83114030583894,-0.468000220335326,0.999999934649925
gene_10040,4.08628253760799,0.474590166101995,0.999999934649925
gene_10041,3.99747564842929,-0.234893872592054,0.999999934649925
gene_10042,4.43493588588178,0.412338164932198,0.999999934649925
gene_10043,-2.68784174451444,-0.258570565355435,0.999999934649925
gene_10044,0.781507860535166,0.265720973859344,0.999999934649925
gene_10045,-0.909894377402787,0.232489864925092,0.999999934649925
gene_10046,2.37190193997648,-0.347538589407141,0.999999934649925
gene_10047,1.41920548305096,0.308733326616853,0.999999934649925
gene_10048,2.9995397058639,-0.264235912308089,0.999999934649925
gene_10049,5.53525320198981,-0.469969423979564,0.999999934649925
gene_10050,3.40801713476464,-0.274373938842063,0.999999934649925
gene_10051,2.38546282908697,0.320211894049788,0.999999934649925
gene_10052,6.30229819644585,-0.480152220767426,0.999999934649925
gene_10053,-0.153381179544845,0.264279989387208,0.999999934649925
gene_10054,7.79231859533808,0.494414709232434,0.999999934649925
gene_10055,1.41899660936078,0.257164192549054,0.999999934649925
gene_10056,3.03574406774732,-0.401795669063212,0.999999934649925
gene_10057,6.74098123117855,0.451321021284873,0.999999934649925
gene_10058,3.34592821578452,0.395977828518794,0.999999934649925
gene_10059,-0.898335145281756,0.287573669984451,0.999999934649925
gene_10060,4.77506780988276,-0.464277306088652,0.999999934649925
gene_10061,3.6429136369452,0.458126027629345,0.999999934649925
gene_10062,3.14336917072973,0.378436909904891,0.999999934649925
gene_10063,0.929206951396219,-0.231586510266688,0.999999934649925
gene_10064,4.88684534820313,-0.479429977380182,0.999999934649925
gene_10065,1.70250192185263,0.355650314531234,0.999999934649925
gene_10066,7.1195252905168,0.448655529860291,0.999999934649925
gene_10067,-0.344025906718198,0.234366037050157,0.999999934649925
gene_10068,5.64965223744114,0.426996582945781,0.999999934649925
gene_10069,3.0815025896577,0.262087700372942,0.999999934649925
gene_10070,-1.02708559798512,0.275365996973424,0.999999934649925
gene_10071,-1.45813813444061,-0.231074769871673,0.999999934649925
gene_10072,-4.32263413766195,-0.69648258300092,0.999999934649925
gene_10073,5.53174175531626,-0.320958027293805,0.999999934649925
gene_10074,-1.39641969422296,0.254559815778232,0.999999934649925
gene_10075,1.98040200613691,0.318370765462278,0.999999934649925
gene_10076,3.57808130163706,-0.490688870567451,0.999999934649925
gene_10077,1.28938265901199,-0.305772517680455,0.999999934649925
gene_10078,4.5609004217205,0.432530407069362,0.999999934649925
gene_10079,-0.24392590100772,0.245610005530821,0.999999934649925
gene_10080,-0.486570393991227,-0.242003599350186,0.999999934649925
gene_10081,4.26623476076606,0.389806250297683,0.999999934649925
gene_10082,1.11033166003733,0.264865587288597,0.999999934649925
gene_10083,0.958989286691236,0.237482989503352,0.999999934649925
gene_10084,2.63891001346562,0.466428869054143,0.999999934649925
gene_10085,3.13597331243667,-0.393802139920117,0.999999934649925
gene_10086,-1.6347444806069,-0.253747012804589,0.999999934649925
gene_10087,1.67169004483815,-0.414652791683559,0.999999934649925
gene_10088,0.874627791858928,0.23155331109242,0.999999934649925
gene_10089,2.50079219918659,-0.317233675409144,0.999999934649925
gene_10090,2.36604238472219,-0.345557046355755,0.999999934649925
gene_10091,3.86157664034185,-0.361741782763649,0.999999934649925
gene_10092,-0.526050281077409,-0.251250214598356,0.999999934649925
gene_10093,5.48976101662409,-0.4667456690478,0.999999934649925
gene_10094,3.42770317904117,0.233046423589348,0.999999934649925
gene_10095,-1.6160426857882,0.298239987830245,0.999999934649925
gene_10096,3.06278068733166,0.44902358043453,0.999999934649925
gene_10097,4.82641765125374,0.465286229271894,0.999999934649925
gene_10098,4.35470088462542,-0.463911472245489,0.999999934649925
gene_10099,-1.09585736120236,-0.2633958540679,0.999999934649925
gene_10100,0.746293534464037,0.293658507607692,0.999999934649925
gene_10101,5.23861957644054,-0.429248783559957,0.999999934649925
gene_10102,2.99736613252422,-0.227839429292778,0.999999934649925
gene_10103,0.431249225052987,0.230925190471317,0.999999934649925
gene_10104,4.43897122027219,0.459902800908302,0.999999934649925
gene_10105,-0.492062126629186,-0.302218045384694,0.999999934649925
gene_10106,-2.07964004722073,0.245608749503336,0.999999934649925
gene_10107,3.45975019394407,0.433950908711795,0.999999934649925
gene_10108,6.14423291423242,0.481874271002644,0.999999934649925
gene_10109,3.9582035023576,-0.461617187369806,0.999999934649925
gene_10110,6.10921995367273,0.474221298306325,0.999999934649925
gene_10111,-2.30282097223953,-0.271575844512518,0.999999934649925
gene_10112,3.18038298346696,-0.383943222033611,0.999999934649925
gene_10113,3.54017106220436,-0.467379823313017,0.999999934649925
gene_10114,-1.65725890125015,0.245436540086968,0.999999934649925
gene_10115,2.49253513294684,-0.387525733482532,0.999999934649925
gene_10116,0.614583074073807,-0.224239755035096,0.999999934649925
gene_10117,0.662824954631391,-0.246426526417606,0.999999934649925
gene_10118,0.364199900456153,0.225950943932367,0.999999934649925
gene_10119,-1.0532587591404,-0.226028498327336,0.999999934649925
gene_10120,-2.02158105216648,-0.276544304033711,0.999999934649925
gene_10121,6.0167872931015,0.486091764101776,0.999999934649925
gene_10122,-0.806031666071847,0.233106147526268,0.999999934649925
gene_10123,-0.838203186099612,-0.305503748741238,0.999999934649925
gene_10124,3.77292425739248,-0.438442157587402,0.999999934649925
gene_10125,2.98621449921206,-0.387046842928115,0.999999934649925
gene_10126,6.83407047636458,0.474613428881011,0.999999934649925
gene_10127,5.70010313045427,0.475136766304319,0.999999934649925
gene_10128,6.34574904878415,-0.443456007453986,0.999999934649925
gene_10129,-0.0156803612032209,0.232748369297586,0.999999934649925
gene_10130,5.36519984292221,0.484416938464309,0.999999934649925
gene_10131,5.69111871433914,0.453574815429446,0.999999934649925
gene_10132,-2.39853325627627,-0.25374701280459,0.999999934649925
gene_10133,6.21659713916171,0.488328724928386,0.999999934649925
gene_10134,4.6068620324982,0.419149337219329,0.999999934649925
gene_10135,3.24849252854227,-0.364172422999457,0.999999934649925
gene_10136,-0.24258835198242,-0.353528608359969,0.999999934649925
gene_10137,1.049426688178,0.327746788834991,0.999999934649925
gene_10138,-0.113106947891405,0.222637805234719,0.999999934649925
gene_10139,-0.901997061612466,-0.222358087917611,0.999999934649925
gene_10140,2.42958544421707,0.351700247415176,0.999999934649925
gene_10141,-1.91242236693127,0.233653354078358,0.999999934649925
gene_10142,-0.316820193478698,-0.389310126119667,0.999999934649925
gene_10143,6.73176023055077,0.397899294105833,0.999999934649925
gene_10144,5.5856630605079,-0.480549365623799,0.999999934649925
gene_10145,4.21143432583908,0.420495056218034,0.999999934649925
gene_10146,4.7004021961786,-0.446131786469901,0.999999934649925
gene_10147,2.42640935843444,0.385666407529285,0.999999934649925
gene_10148,-1.29077689791731,-0.302218045384694,0.999999934649925
gene_10149,3.72284467715896,0.326490902631157,0.999999934649925
gene_10150,1.90684326107838,0.255336396171899,0.999999934649925
gene_10151,4.41100964562602,0.458105313455459,0.999999934649925
gene_10152,-1.1273851397712,0.220970692623437,0.999999934649925
gene_10153,-0.11755783584717,-0.231554566667952,0.999999934649925
gene_10154,-1.56838802724677,0.239588467998556,0.999999934649925
gene_10155,6.62753709185097,0.477698884064541,0.999999934649925
gene_10156,1.98862947611212,-0.373310407628768,0.999999934649925
gene_10157,6.1154959036008,0.326410585682489,0.999999934649925
gene_10158,5.78992140281511,0.427353135598294,0.999999934649925
gene_10159,4.29121255947684,-0.435981623075565,0.999999934649925
gene_10160,1.59951010029294,-0.366324698096884,0.999999934649925
gene_10161,6.28839496078619,-0.468876157744264,0.999999934649925
gene_10162,3.90396495727143,-0.433322868499168,0.999999934649925
gene_10163,-3.19380100011891,-0.266439775229007,0.999999934649925
gene_10164,-0.16936457494016,-0.328262371450223,0.999999934649925
gene_10165,4.21958281540918,0.342633051024263,0.999999934649925
gene_10166,5.61393767936027,0.467421399910535,0.999999934649925
gene_10167,8.21561567292295,0.446329393588623,0.999999934649925
gene_10168,7.61873830081665,0.484044029021065,0.999999934649925
gene_10169,1.89944197321663,-0.336225940742531,0.999999934649925
gene_10170,-2.6368890657924,-0.312942463837385,0.999999934649925
gene_10171,1.82747131697307,0.315080316487751,0.999999934649925
gene_10172,3.21584973924701,0.354896253192309,0.999999934649925
gene_10173,1.82962112017321,0.242012403729855,0.999999934649925
gene_10174,2.72367810110782,-0.367807503818247,0.999999934649925
gene_10175,6.47743878224771,0.437131220873805,0.999999934649925
gene_10176,4.01492583453319,0.405915242343656,0.999999934649925
gene_10177,1.15062862530398,0.305542762541716,0.999999934649925
gene_10178,4.30682993333013,0.409472284909578,0.999999934649925
gene_10179,3.90664714026136,-0.42415232294035,0.999999934649925
gene_10180,-2.97150605885698,-0.312942463837385,0.999999934649925
gene_10181,5.98614022906123,0.485434463209145,0.999999934649925
gene_10182,-2.72634788289751,-0.216996404986477,0.999999934649925
gene_10183,9.50810915412265,0.467499267408915,0.999999934649925
gene_10184,1.61440276473726,-0.346578210159103,0.999999934649925
gene_10185,-0.936833491489371,-0.276544304033711,0.999999934649925
gene_10186,5.13389462480527,0.406015072470839,0.999999934649925
gene_10187,3.40626652733612,0.395325088037078,0.999999934649925
gene_10188,1.22115682977345,0.217407866504527,0.999999934649925
gene_10189,2.57307803864038,0.253466410366225,0.999999934649925
gene_10190,4.46797552020135,0.442699749864877,0.999999934649925
gene_10191,2.13520729509959,-0.310737546725425,0.999999934649925
gene_10192,2.10321248623646,-0.320876067269763,0.999999934649925
gene_10193,3.63862901434566,-0.414182032955692,0.999999934649925
gene_10194,5.44106946381835,-0.477779857407907,0.999999934649925
gene_10195,3.55443180405962,-0.363058509912967,0.999999934649925
gene_10196,1.55460337399362,-0.280060339186204,0.999999934649925
gene_10197,-1.68340180966017,-0.276544304033711,0.999999934649925
gene_10198,0.998672097704106,0.262247832517848,0.999999934649925
gene_10199,-2.14363248900193,0.225081808408947,0.999999934649925
gene_10200,2.99833166992897,0.401920114704418,0.999999934649925
gene_10201,7.46530940437466,0.314785936144997,0.999999934649925
gene_10202,-0.470423470114474,0.216049771880962,0.999999934649925
gene_10203,6.48176495899281,0.494322909981034,0.999999934649925
gene_10204,4.43902305278957,0.354506405328811,0.999999934649925
gene_10205,-0.825883454715981,-0.26796680228084,0.999999934649925
gene_10206,1.04944683328513,-0.307290462063091,0.999999934649925
gene_10207,6.58895389969462,0.489398162430601,0.999999934649925
gene_10208,3.23464886574224,0.36522053136761,0.999999934649925
gene_10209,1.83984985751533,0.330603240845893,0.999999934649925
gene_10210,2.87129455875939,-0.238252340551909,0.999999934649925
gene_10211,5.68213362765198,0.443762879104281,0.999999934649925
gene_10212,-1.48084001958845,0.236899188366915,0.999999934649925
gene_10213,2.69656037739194,0.328920103504632,0.999999934649925
gene_10214,4.39773222502424,-0.459391652143259,0.999999934649925
gene_10215,-0.280184422642125,0.225075004132245,0.999999934649925
gene_10216,2.95819774355577,-0.374452410973768,0.999999934649925
gene_10217,2.78053283186804,0.413773323241229,0.999999934649925
gene_10218,1.77178729142982,0.247924890772665,0.999999934649925
gene_10219,4.17174841865403,0.302639381715203,0.999999934649925
gene_10220,4.67561779149468,-0.466406704281699,0.999999934649925
gene_10221,5.16393813157919,-0.45174788459779,0.999999934649925
gene_10222,1.13166471811243,-0.268507889332111,0.999999934649925
gene_10223,1.61075199291063,0.289758584610111,0.999999934649925
gene_10224,-1.03315998902905,-0.21282071854933,0.999999934649925
gene_10225,1.97316161689596,-0.385295967016973,0.999999934649925
gene_10226,4.21407207130784,-0.307260831935289,0.999999934649925
gene_10227,-1.64268498663582,-0.302218045384694,0.999999934649925
gene_10228,4.45693940836378,0.398933889824639,0.999999934649925
gene_10229,4.22081340963392,0.354162196876879,0.999999934649925
gene_10230,3.59847754945106,-0.379594383753838,0.999999934649925
gene_10231,-1.34367609983991,0.240905617341701,0.999999934649925
gene_10232,5.43402134675523,-0.466460332910081,0.999999934649925
gene_10233,-2.68288332686871,0.277758294913395,0.999999934649925
gene_10234,4.51862967372104,0.375955676199848,0.999999934649925
gene_10235,6.32587999533093,-0.379133529684887,0.999999934649925
gene_10236,0.726948126498069,0.265811095589617,0.999999934649925
gene_10237,2.36661708868142,-0.421096949093662,0.999999934649925
gene_10238,4.02355965022628,0.374994275987281,0.999999934649925
gene_10239,5.00904054212018,-0.421883785186297,0.999999934649925
gene_10240,-0.508020238522493,-0.276544304033711,0.999999934649925
gene_10241,4.4957819930822,0.436214595889292,0.999999934649925
gene_10242,2.83151572605603,0.415323174743945,0.999999934649925
gene_10243,2.86938873524383,0.353322438523969,0.999999934649925
gene_10244,5.84982726131295,0.465592817674083,0.999999934649925
gene_10245,1.12134447127418,0.273220033556799,0.999999934649925
gene_10246,0.878091831867706,-0.241540884647397,0.999999934649925
gene_10247,2.97188624301408,0.247913648798757,0.999999934649925
gene_10248,4.45702450712688,0.264075524641812,0.999999934649925
gene_10249,5.66987019813936,-0.455865811487196,0.999999934649925
gene_10250,3.3208152346527,-0.36968241233776,0.999999934649925
gene_10251,2.55462747782534,0.349313587668423,0.999999934649925
gene_10252,9.39760828742006,0.461652518040692,0.999999934649925
gene_10253,-1.29341305367541,0.234415617027429,0.999999934649925
gene_10254,-2.80879828996091,-0.305503748741237,0.999999934649925
gene_10255,2.71529383013729,-0.207236372672507,0.999999934649925
gene_10256,0.5809163135119,0.21098640756643,0.999999934649925
gene_10257,3.98085051166904,0.282148837314953,0.999999934649925
gene_10258,-2.49021761104659,-0.22816509687707,0.999999934649925
gene_10259,-0.70336616300456,0.210083420221928,0.999999934649925
gene_10260,3.35330740808525,-0.332518454572568,0.999999934649925
gene_10261,3.1654033104896,-0.38688408746884,0.999999934649925
gene_10262,1.97854127288018,0.205412288992007,0.999999934649925
gene_10263,4.4814448625445,-0.224110565166681,0.999999934649925
gene_10264,5.49049771735514,-0.460575974947155,0.999999934649925
gene_10265,2.91712590237668,-0.23321645786837,0.999999934649925
gene_10266,0.679817480657897,0.207407329988921,0.999999934649925
gene_10267,4.41643647050978,0.412894405241889,0.999999934649925
gene_10268,3.94595711454366,0.388759507649518,0.999999934649925
gene_10269,-0.190870339521985,-0.228023343173607,0.999999934649925
gene_10270,3.57336595124903,0.29636276795862,0.999999934649925
gene_10271,-1.57774326301032,-0.212966250794315,0.999999934649925
gene_10272,1.01943597353843,-0.206899629849936,0.999999934649925
gene_10273,-0.0467835705523291,-0.221911763313251,0.999999934649925
gene_10274,2.96721634744008,-0.336445408938066,0.999999934649925
gene_10275,-0.852670704572423,-0.203153149462555,0.999999934649925
gene_10276,-1.1383613152452,0.203141593360982,0.999999934649925
gene_10277,0.0067524373567032,0.211813051232817,0.999999934649925
gene_10278,-1.24642995752864,-0.307974004316192,0.999999934649925
gene_10279,6.186472201781,0.45988768842582,0.999999934649925
gene_10280,7.74391410191642,-0.343235291715092,0.999999934649925
gene_10281,2.96194949103593,0.218912481653547,0.999999934649925
gene_10282,0.235704175859449,0.29891012453512,0.999999934649925
gene_10283,-0.472086170678111,0.204001430009774,0.999999934649925
gene_10284,5.05702470028662,-0.444244816055382,0.999999934649925
gene_10285,3.78969660698286,-0.409643318815784,0.999999934649925
gene_10286,0.759103023886917,-0.21282071854933,0.999999934649925
gene_10287,6.52125305090363,0.483214216134979,0.999999934649925
gene_10288,0.470182105616249,-0.203361189981123,0.999999934649925
gene_10289,-2.18615761365271,-0.271575844512517,0.999999934649925
gene_10290,-0.120463846789136,-0.219359564633437,0.999999934649925
gene_10291,-0.325962542260784,-0.202298335870899,0.999999934649925
gene_10292,3.50755029714221,-0.420045897522975,0.999999934649925
gene_10293,7.95476385818043,0.458715346659238,0.999999934649925
gene_10294,2.01675968415158,-0.363151469917764,0.999999934649925
gene_10295,-1.21675667449081,0.20407728518183,0.999999934649925
gene_10296,0.119119321540745,-0.207146761012079,0.999999934649925
gene_10297,3.61334324377542,0.390908693258622,0.999999934649925
gene_10298,4.11988669199081,0.428967492799092,0.999999934649925
gene_10299,4.46128745392124,-0.461894339782094,0.999999934649925
gene_10300,6.41685293254315,0.471849639957785,0.999999934649925
gene_10301,-1.47794787810182,0.207995372378135,0.999999934649925
gene_10302,1.75415810131948,-0.326189182043807,0.999999934649925
gene_10303,-0.480367210158099,-0.356814311716513,0.999999934649925
gene_10304,2.67991854133892,-0.222663002496151,0.999999934649925
gene_10305,2.99704688285289,-0.398444295486812,0.999999934649925
gene_10306,4.09935581745652,-0.410155362800624,0.999999934649925
gene_10307,0.575237691649037,0.200809585778209,0.999999934649925
gene_10308,4.6583765360462,-0.444203879560553,0.999999934649925
gene_10309,4.96432858495941,-0.45259322228857,0.999999934649925
gene_10310,3.0540291361911,0.378836980542248,0.999999934649925
gene_10311,4.39236247851982,0.42543278082119,0.999999934649925
gene_10312,3.72610146459122,0.259949537234289,0.999999934649925
gene_10313,3.34770730123196,-0.417805459750557,0.999999934649925
gene_10314,3.29498350914065,-0.41268398126194,0.999999934649925
gene_10315,-0.282222228473922,0.199097210051882,0.999999934649925
gene_10316,3.85195182265246,-0.329942885965295,0.999999934649925
gene_10317,3.54128394612799,0.37314600038859,0.999999934649925
gene_10318,3.42473222149994,-0.338524075495349,0.999999934649925
gene_10319,6.54507881100909,0.464680999937834,0.999999934649925
gene_10320,2.18074980994096,-0.316165255005525,0.999999934649925
gene_10321,5.93260557718457,0.450780714048719,0.999999934649925
gene_10322,3.34171801030299,0.313993163982186,0.999999934649925
gene_10323,-0.969446822036875,0.199519281066079,0.999999934649925
gene_10324,-0.187166162275732,-0.48950475244111,0.999999934649925
gene_10325,4.74246696755947,-0.454976100842544,0.999999934649925
gene_10326,5.61459871581912,0.323757649111948,0.999999934649925
gene_10327,6.60094886520316,0.285330828300151,0.999999934649925
gene_10328,2.61411459693541,0.389345395567497,0.999999934649925
gene_10329,1.60996222721935,0.339191110111251,0.999999934649925
gene_10330,6.38475984722191,0.449641499680303,0.999999934649925
gene_10331,4.17279427664011,0.425906532462905,0.999999934649925
gene_10332,5.00474487457814,0.434242445017955,0.999999934649925
gene_10333,4.8513227505504,0.459143380311443,0.999999934649925
gene_10334,6.16611184689852,0.443550539288976,0.999999934649925
gene_10335,-0.772108054054295,-0.195737527190671,0.999999934649925
gene_10336,2.45683706809966,-0.270408155698613,0.999999934649925
gene_10337,4.64618306476891,0.428266406111685,0.999999934649925
gene_10338,9.18771922495934,0.483862081318088,0.999999934649925
gene_10339,-0.743741596162509,-0.246324714128084,0.999999934649925
gene_10340,0.611124943172302,0.239471438524183,0.999999934649925
gene_10341,5.74730610451639,0.475497450358904,0.999999934649925
gene_10342,2.78386076449472,0.319208967859059,0.999999934649925
gene_10343,4.1118610557733,0.410844073726848,0.999999934649925
gene_10344,5.32686480705101,0.446389737342797,0.999999934649925
gene_10345,-1.49606587651199,-0.195737527190671,0.999999934649925
gene_10346,3.81325432959286,-0.443952335175128,0.999999934649925
gene_10347,-0.916481445638291,0.194685891884388,0.999999934649925
gene_10348,6.52155275516968,-0.440969199919877,0.999999934649925
gene_10349,2.64222764226803,-0.301525248722154,0.999999934649925
gene_10350,3.61722989085942,0.349522750373282,0.999999934649925
gene_10351,4.86736668584779,-0.436837177217165,0.999999934649925
gene_10352,1.70522011212108,0.199633653116487,0.999999934649925
gene_10353,5.21098659467196,-0.391893257418321,0.999999934649925
gene_10354,3.17006188498282,-0.41151049780773,0.999999934649925
gene_10355,2.13193551664469,-0.194164364079309,0.999999934649925
gene_10356,6.07282967291735,0.475066460725856,0.999999934649925
gene_10357,4.56197792037239,0.374296138426042,0.999999934649925
gene_10358,6.70044451361283,0.420365878325481,0.999999934649925
gene_10359,2.25823154794739,-0.323255955125747,0.999999934649925
gene_10360,4.09172158925167,-0.216698428840539,0.999999934649925
gene_10361,0.64776547580388,-0.253374863353389,0.999999934649925
gene_10362,0.0462423428510692,-0.333542217381855,0.999999934649925
gene_10363,-1.32554249294583,0.193401831491998,0.999999934649925
gene_10364,3.00528237758106,-0.290701398399162,0.999999934649925
gene_10365,2.1963790901086,-0.360041075154625,0.999999934649925
gene_10366,0.944956168413874,0.203631416706681,0.999999934649925
gene_10367,4.0743008228833,-0.398192349632267,0.999999934649925
gene_10368,5.4681348819446,0.378855320795409,0.999999934649925
gene_10369,-1.12240155788139,-0.207625825223507,0.999999934649925
gene_10370,-0.972995602429824,-0.271575844512518,0.999999934649925
gene_10371,4.72801005177608,-0.421205479874873,0.999999934649925
gene_10372,0.616167633348075,-0.191394458101237,0.999999934649925
gene_10373,2.78146981823881,-0.360878462174415,0.999999934649925
gene_10374,-0.366645709669544,-0.221513398644313,0.999999934649925
gene_10375,-0.52317669746807,0.192618760442563,0.999999934649925
gene_10376,5.76185857752353,-0.480187210460961,0.999999934649925
